inat_id,date,latitude,longitude,positional_accuracy,scientific_name
18171926,2018-11-06,43.1153481694,-73.5791502217,26,Rudbeckia hirta
18179152,2018-11-06,39.4699004676,-87.4001455307,6,Rudbeckia hirta
18209686,2018-08-12,47.118545,-82.81422,25,Rudbeckia hirta pulcherrima
18213988,2018-11-07,38.9764352236,-75.5371059571,5,Rudbeckia hirta
18221137,2018-11-07,40.8664674685,-74.0030337778,10,Rudbeckia hirta
18261897,2018-11-07,41.313495,-81.1391916667,5,Rudbeckia hirta
18264553,2018-11-08,43.2954283333,-79.882175,NA,Rudbeckia hirta
18265234,2018-11-08,44.5034586545,-77.4545528927,10,Rudbeckia hirta
18265295,2018-11-08,44.5034810761,-77.4546349515,5,Rudbeckia hirta
18284261,2018-06-02,32.8297920227,-84.8579788208,NA,Rudbeckia hirta
18285912,2018-10-31,41.310732,-81.143953,NA,Rudbeckia hirta
18302863,2018-08-23,44.8211111111,-77.6747222222,10,Rudbeckia hirta
18357879,2018-09-30,40.6952192127,-105.3774741056,244,Rudbeckia hirta
18374606,2018-08-29,41.37890625,-88.1227111667,NA,Rudbeckia hirta
18382124,2018-09-30,40.692373,-105.372468,201,Rudbeckia hirta
18386834,2016-07-07,45.0082817,-93.3479309,0,Rudbeckia hirta
18391232,2018-11-14,39.9088292196,-75.0262665512,16,Rudbeckia hirta
18470297,2018-08-29,41.3415145833,-88.1710662778,NA,Rudbeckia hirta
18485914,2018-07-23,42.347002,-88.992959,392,Rudbeckia hirta
18486709,2018-09-01,41.3684959167,-88.7952499167,NA,Rudbeckia hirta
18488242,2018-06-03,29.7617266667,-95.4024016667,NA,Rudbeckia hirta
18490666,2018-09-01,41.3684425278,-88.7959136944,NA,Rudbeckia hirta
18500174,2018-09-02,41.3694228889,-88.7968826111,NA,Rudbeckia hirta
18526921,2018-10-07,43.4389596681,-80.5261924317,122,Rudbeckia hirta pulcherrima
18565196,2018-08-14,46.8532901128,-65.1315649018,4,Rudbeckia hirta
18596600,2018-11-07,39.2892616667,-76.62683,10,Rudbeckia hirta
18619033,2018-10-05,39.6607569946,-82.6475729789,8,Rudbeckia hirta
18621911,2018-08-26,46.076315,-83.917565,NA,Rudbeckia hirta
18621913,2018-08-26,46.0712366667,-83.918875,NA,Rudbeckia hirta
18689252,2018-11-26,40.6226562297,-74.5766352629,194,Rudbeckia hirta
18699435,2018-08-16,45.0717015657,-87.1172407083,3,Rudbeckia hirta
18752901,2018-08-26,46.2143933333,-83.97099,NA,Rudbeckia hirta
18753153,2018-08-27,46.297665,-78.8816666667,NA,Rudbeckia hirta
18765513,2018-12-01,40.866487627,-74.0032117256,10,Rudbeckia hirta
18817218,2018-07-10,41.2035425773,-73.7210710993,2696,Rudbeckia hirta
18833252,2018-08-25,41.363673,-71.655648,99,Rudbeckia hirta
18843325,2018-12-04,31.3445637078,-89.4038810581,6,Rudbeckia hirta
18852088,2018-08-01,41.869245,-71.4493333333,8,Rudbeckia hirta
18880100,2017-06-24,43.2381833333,-81.8468666667,NA,Rudbeckia hirta
18897383,2016-06-22,43.2697166667,-81.822825,NA,Rudbeckia hirta
18901066,2018-10-03,41.1982307222,-89.3146896111,NA,Rudbeckia hirta
18926018,2018-10-27,30.17038,-97.7348166667,5,Rudbeckia hirta
18962972,2018-12-09,29.7130045961,-95.6042462664,39379,Rudbeckia hirta
19074347,2018-12-17,40.8663633333,-74.003691666700007,0,Rudbeckia hirta
19145463,2017-04-22,28.9376366667,-95.3054083333,NA,Rudbeckia hirta
19180904,2018-07-05,43.3487463252,-79.9721210727,436,Rudbeckia hirta
19187210,2018-07-22,44.9916210344,-93.1883802988,387,Rudbeckia hirta
19264603,2018-12-27,30.1854851609,-97.8718266359,732,Rudbeckia hirta
19277381,2018-07-04,44.1222112306,-78.9648777992,1052,Rudbeckia hirta
19283212,2018-10-11,46.5600554032,-87.4081492909,163,Rudbeckia hirta
19314630,2018-12-29,28.5922749135,-80.9106254338,617,Rudbeckia hirta
19315841,2018-07-03,43.275276831,-79.896273315,30,Rudbeckia hirta
19340626,2018-12-31,31.5198131225,-94.7141417838,32,Rudbeckia hirta
19344463,2016-05-11,37.180941634,-97.2028794243,3290,Rudbeckia hirta
19344470,2016-07-17,37.090406,-97.099268,140,Rudbeckia hirta
19354407,2019-01-01,28.4650388889,-82.6513027778,NA,Rudbeckia hirta
19362020,2019-01-01,42.3675116667,-88.019225,165,Rudbeckia hirta
19472642,2017-07-27,43.9619116667,-90.6605916667,5,Rudbeckia hirta
19472751,2019-01-04,29.767255,-95.4517833333,NA,Rudbeckia hirta
19492174,2019-01-06,41.677988,-87.894803,24,Rudbeckia hirta
19537825,2019-01-09,40.87318,-73.9674466667,0,Rudbeckia hirta
19546269,2018-06-21,36.9862294135,-94.3566085026,176,Rudbeckia hirta
19576982,2019-01-11,29.7667666667,-95.4519916204,NA,Rudbeckia hirta
19599785,2019-01-12,29.7660827637,-95.4511947632,NA,Rudbeckia hirta
19600287,2019-01-12,26.2073943,-98.2624932,1200,Rudbeckia hirta
19614781,2019-01-13,39.2438181658,-76.6409263082,9599,Rudbeckia hirta
19660604,2018-07-13,35.9098333333,-106.3925472222,6,Rudbeckia hirta
19669000,2017-07-05,43.6198894238,-79.3363874583,244,Rudbeckia hirta
19709553,2017-06-28,41.6445805556,-72.6114722222,5,Rudbeckia hirta
19739239,2019-01-19,29.767175,-95.451095,10,Rudbeckia hirta
19741544,2017-08-20,46.2910421233,-78.8609386852,8,Rudbeckia hirta
19744985,2018-07-19,43.7132485989,-72.7213652453,15,Rudbeckia hirta
19767156,2017-04-12,43.2890691038,-79.8881203414,15,Rudbeckia hirta
19768708,2018-07-02,41.7499966062,-88.2715694053,62,Rudbeckia hirta
19802637,2016-07-10,46.29146655,-78.8693375195,8,Rudbeckia hirta
19869886,2018-09-27,40.6716549859,-89.4907665253,455,Rudbeckia hirta
19894543,2017-05-23,30.567217,-96.2110316,198,Rudbeckia hirta
19918505,2019-01-27,36.55877,-87.3043883333,5,Rudbeckia hirta
19920769,2018-09-11,36.559596845,-87.3048217258,60,Rudbeckia hirta
19974083,2018-09-23,40.6716549859,-89.4907665253,455,Rudbeckia hirta
20103016,2017-09-29,44.54415,-92.2790133333,5,Rudbeckia hirta
20129504,2017-08-03,44.0919160098,-78.1018969975,NA,Rudbeckia hirta
20141546,2018-08-19,42.4383828889,-71.1229709167,NA,Rudbeckia hirta
20158928,2018-07-09,42.7083633333,-84.341325,5,Rudbeckia hirta
20188537,2017-08-05,45.4443083333,-89.1979527778,10,Rudbeckia hirta
20189288,2017-08-07,45.2344583333,-89.1504972222,5,Rudbeckia hirta
20211049,2017-12-19,44.35,-72.5852777778,NA,Rudbeckia hirta
20229848,2016-07-20,38.8252194444,-75.2548972222,10,Rudbeckia hirta
20321865,2018-07-12,43.7007655437,-79.3312655912,3,Rudbeckia hirta
20345276,2016-07-12,44.1328982439,-78.9820009937,1891,Rudbeckia hirta
20350910,2019-02-14,29.65313,-95.400925,5,Rudbeckia hirta
20363524,2018-06-27,40.5735402445,-74.6104172414,225,Rudbeckia hirta
20391216,2019-02-09,27.66692814,-82.40297377,6,Rudbeckia hirta
20408017,2018-10-08,38.5337206805,-90.3518920273,32,Rudbeckia hirta
20450566,2019-02-18,26.8691783333,-81.9386833333,5,Rudbeckia hirta
20452250,2019-02-18,30.8499430167,-83.2893835288,10,Rudbeckia hirta
20706152,2018-06-25,44.514015,-67.90938,NA,Rudbeckia hirta
20714864,2018-07-02,44.33016,-72.470075,NA,Rudbeckia hirta
20769163,2018-07-18,44.2648944436,-72.5539681424,77,Rudbeckia hirta
20914605,2019-03-03,42.2259109444,-87.8113523056,NA,Rudbeckia hirta
20921453,2018-10-01,44.3294566667,-72.4695033333,NA,Rudbeckia hirta
20923253,2018-10-09,44.2284633333,-72.5450233333,NA,Rudbeckia hirta
20924710,2018-10-16,44.3302777778,-72.4702777778,NA,Rudbeckia hirta
20931232,2018-10-20,44.3884616667,-72.4707066667,NA,Rudbeckia hirta
20946666,2017-05-20,52.4590299733,-102.4417297729,13214,Rudbeckia hirta
21015513,2019-03-06,30.2118126289,-97.8588750096,165,Rudbeckia hirta
21119830,2018-10-20,45.364215,-75.546631,100,Rudbeckia hirta
21126641,2019-03-10,29.8300068034,-94.3859354407,5,Rudbeckia hirta
21173659,2019-03-11,28.6324548781,-82.605342865,15,Rudbeckia hirta
21179812,2019-03-08,34.3265544646,-87.3680164143,1224,Rudbeckia hirta
21191917,2019-03-07,34.7489784262,-86.5090915876,NA,Rudbeckia hirta
21208877,2019-02-24,30.3255833333,-96.1551583333,6,Rudbeckia hirta
21241825,2019-03-14,43.4634283333,-80.0305333333,32,Rudbeckia hirta
21267974,2018-06-26,40.0449670911,-77.2828806192,33657,Rudbeckia hirta
21284571,2017-07-09,43.466792817,-80.0385951262,1284,Rudbeckia hirta
21285131,2016-05-23,30.5986055556,-96.8254305556,NA,Rudbeckia hirta
21319878,2018-07-06,38.7311314444,-83.1525707778,NA,Rudbeckia hirta
21327902,2019-03-17,29.76633556,-95.45264271,9,Rudbeckia hirta
21331188,2019-03-15,34.5600503232,-85.7419998419,20,Rudbeckia hirta
21375507,2018-10-23,44.3290116667,-72.4689316667,NA,Rudbeckia hirta
21484222,2019-03-22,29.7074351167,-95.3160431802,6,Rudbeckia hirta
21517702,2019-03-23,29.7672171286,-95.4523082358,30,Rudbeckia hirta
21526647,2018-10-15,43.7660183333,-73.78673,NA,Rudbeckia hirta
21532523,2019-03-23,28.937855931,-95.3051709664,5,Rudbeckia hirta
21573678,2019-03-24,29.6585746715,-95.4467543029,5,Rudbeckia hirta
21601550,2018-07-26,40.9849025444,-105.2415730233,7838,Rudbeckia hirta
21678062,2018-07-08,44.3551567986,-77.1067965754,15,Rudbeckia hirta
21683939,2017-07-03,42.9705555556,-81.1825,NA,Rudbeckia hirta
21723528,2019-03-28,29.7664981364,-95.4507704781,15,Rudbeckia hirta
21743714,2019-03-29,30.2774685016,-97.7340517939,10,Rudbeckia hirta
21773548,2019-03-29,29.3748111111,-82.7174888889,NA,Rudbeckia hirta
21774738,2019-03-30,29.76755287,-95.45082644,7,Rudbeckia hirta
21778251,2019-03-30,27.6668830589,-82.4028892257,5,Rudbeckia hirta
21850392,2019-03-31,29.2566126259,-95.5999178254,5,Rudbeckia hirta
21945903,2018-08-15,43.8628865199,-79.5363562927,33,Rudbeckia hirta
21973008,2019-04-03,29.7526716667,-95.7791966667,16,Rudbeckia hirta
22124538,2017-08-01,44.0877337266,-103.2384474325,2104,Rudbeckia hirta
22208311,2018-07-27,43.7208889,-71.2433056,185,Rudbeckia hirta
22267330,2019-04-09,35.58342,-97.6600416667,6,Rudbeckia hirta
22344819,2019-04-11,28.6324466,-82.6053325,199,Rudbeckia hirta
22457384,2019-03-31,29.5207783333,-81.3125083333,24,Rudbeckia hirta
22511782,2019-04-15,29.4987911219,-95.3702396807,5,Rudbeckia hirta
22562507,2019-04-16,28.04428494,-97.85345531,3,Rudbeckia hirta
22569659,2019-04-16,31.0741445,-89.1211166667,10,Rudbeckia hirta
22623080,2019-04-17,29.824744,-95.612855,7,Rudbeckia hirta
22623400,2019-04-17,29.589594383,-95.0328792757,12,Rudbeckia hirta
22624531,2019-04-17,29.589419828,-95.0313032132,37,Rudbeckia hirta
22635932,2019-04-17,30.1215861111,-81.5536805556,6,Rudbeckia hirta
22681709,2019-04-18,29.7631459544,-95.3751674016,5,Rudbeckia hirta
22708328,2019-04-19,36.1107688527,-94.126720416,65,Rudbeckia hirta
22736082,2019-04-19,31.1808571023,-89.1771442863,NA,Rudbeckia hirta
22756260,2019-04-20,28.937933,-95.30535,5,Rudbeckia hirta
22768931,2019-04-20,30.55815048,-84.07426324,7,Rudbeckia hirta
22798548,2019-04-16,29.477055,-98.01510555,4,Rudbeckia hirta
22829937,2019-04-21,29.4586170791,-94.9553621282,5,Rudbeckia hirta
22830267,2017-01-06,29.8098638889,-81.4064333333,5,Rudbeckia hirta
22834884,2019-04-21,30.1448707581,-97.4684295654,NA,Rudbeckia hirta
22853926,2019-04-21,30.0227868045,-97.5431785081,5,Rudbeckia hirta
22900964,2018-10-13,30.3607050756,-97.6954784776,65,Rudbeckia hirta
22905787,2019-04-20,30.1216055556,-81.553725,5,Rudbeckia hirta pulcherrima
22908681,2019-04-22,29.5836466667,-98.6007166667,5,Rudbeckia hirta
22913591,2019-04-22,32.9201533333,-96.868353333300007,NA,Rudbeckia hirta
22947884,2019-04-22,28.934103183,-95.3086307876,8,Rudbeckia hirta
22959141,2019-04-23,30.06282679,-97.52810509,9,Rudbeckia hirta
22960276,2019-04-22,28.9341342055,-95.3086113848,4,Rudbeckia hirta
23055209,2016-07-14,43.9181716667,-91.3131033333,3283,Rudbeckia hirta
23121569,2019-04-26,29.7650883333,-95.4528666667,10,Rudbeckia hirta
23134417,2019-04-26,30.071888,-97.292956,28,Rudbeckia hirta
23137575,2019-04-26,29.62471322,-95.13818206,4,Rudbeckia hirta
23140742,2019-04-26,29.40791976,-95.6612316253,165,Rudbeckia hirta
23144115,2019-04-26,29.5534594,-95.1123073,34,Rudbeckia hirta
23150723,2019-04-26,29.7675116667,-95.4507616667,10,Rudbeckia hirta
23163448,2019-04-26,29.4076252142,-95.6616051576,165,Rudbeckia hirta
23167223,2019-04-26,29.8151367382,-95.5376529648,2,Rudbeckia hirta
23173329,2019-04-26,29.9578091596,-97.1540904791,5,Rudbeckia hirta
23175115,2019-04-26,29.957753839,-97.1539748088,10,Rudbeckia hirta
23184462,2019-04-26,29.5791748661,-98.630188285,24,Rudbeckia hirta
23190153,2019-04-26,29.7661444571,-95.4542079481,1414,Rudbeckia hirta
23219435,2019-04-26,28.734475,-96.413744,5,Rudbeckia hirta
23244003,2019-04-26,29.6635779972,-95.4470086099,10,Rudbeckia hirta
23269854,2019-04-26,29.4629382787,-94.9509246442,122,Rudbeckia hirta
23271584,2019-04-26,29.7666916667,-95.4522166667,6,Rudbeckia hirta
23284987,2019-04-26,30.185350121,-97.8731211257,732,Rudbeckia hirta
23298486,2019-04-26,29.7002033333,-95.45163,10,Rudbeckia hirta
23312530,2019-04-26,30.1434016163,-97.4571847539,985,Rudbeckia hirta
23312828,2019-04-26,30.1434016163,-97.4571847539,985,Rudbeckia hirta
23378233,2019-04-27,29.6719066752,-95.1103153545,9,Rudbeckia hirta
23382476,2019-04-27,29.5644886413,-95.1190836474,77,Rudbeckia hirta
23395066,2019-04-27,29.7003932637,-95.4515434477,8,Rudbeckia hirta
23396506,2019-04-27,29.765982097,-95.4529501219,10,Rudbeckia hirta
23399381,2019-04-27,29.6151456842,-95.2457141039,5,Rudbeckia hirta
23408304,2019-04-27,29.1623854498,-98.1264526864,5,Rudbeckia hirta
23428547,2019-04-27,29.628768812,-95.5417210579,22,Rudbeckia hirta
23429568,2019-04-27,32.8901236564,-97.5594950342,31,Rudbeckia hirta
23442028,2019-04-26,30.2703439739,-97.8286073106,198,Rudbeckia hirta
23447406,2019-04-27,38.7649416667,-89.8603883333,10,Rudbeckia hirta
23447846,2019-04-27,30.1859223367,-97.8716923669,176,Rudbeckia hirta
23471932,2019-04-27,41.2542411732,-96.162815597,5,Rudbeckia hirta
23480808,2019-04-26,29.761846261,-95.6184985275,192,Rudbeckia hirta
23496182,2019-04-27,29.3685674,-94.9713134,2397,Rudbeckia hirta
23509530,2019-04-27,29.3536071777,-98.4134292603,NA,Rudbeckia hirta
23518693,2019-04-26,30.1101807014,-97.286939621,35,Rudbeckia hirta
23520736,2019-04-27,30.1044538245,-97.2177799513,5,Rudbeckia hirta
23540016,2019-04-27,30.6014347076,-88.944770813,NA,Rudbeckia hirta
23561418,2019-04-27,29.5641070703,-95.1191664848,8,Rudbeckia hirta
23561634,2019-04-27,30.0025869106,-98.0900634628,4,Rudbeckia hirta
23614075,2019-04-28,30.0889168,-96.51311731,6,Rudbeckia hirta
23625228,2019-04-28,27.834711,-97.072358,5,Rudbeckia hirta
23626530,2019-04-27,29.1991387541,-94.9563162402,5,Rudbeckia hirta
23642299,2019-04-26,29.5631923165,-95.120497942,15,Rudbeckia hirta
23643684,2019-04-28,29.586127298,-95.6559433425,4,Rudbeckia hirta
23659631,2019-04-28,30.1936283333,-97.6121133333,5,Rudbeckia hirta
23663026,2019-04-28,30.2166739046,-92.958657065,8,Rudbeckia hirta
23669533,2019-04-28,29.5631803992,-95.118563315,5,Rudbeckia hirta
23679180,2019-04-28,29.7120837355,-95.3911136371,10,Rudbeckia hirta
23692835,2019-04-26,29.6246783333,-95.1388333333,5,Rudbeckia hirta
23696061,2019-04-27,29.7616284799,-95.3835107043,22,Rudbeckia hirta
23698444,2019-04-27,29.6712916667,-95.1098416667,5,Rudbeckia hirta
23743450,2019-04-28,29.88345962,-97.97797481,5,Rudbeckia hirta
23753804,2019-04-28,29.7206284841,-95.4366273118,27,Rudbeckia hirta
23754019,2019-04-26,27.6689946393,-97.3285673906,200,Rudbeckia hirta
23770560,2019-04-28,29.7670159327,-95.4506887262,5,Rudbeckia hirta
23798448,2019-04-28,29.7002702787,-95.4514641972,26,Rudbeckia hirta
23807464,2019-04-23,30.2234459156,-97.1442951991,5,Rudbeckia hirta
23828592,2019-04-26,29.5642087425,-95.118513553,8,Rudbeckia hirta pulcherrima
23846714,2019-04-28,29.700125,-95.45163,10,Rudbeckia hirta
23847723,2019-04-26,29.5843928432,-98.6294525501,182,Rudbeckia hirta
23855783,2019-04-28,29.7626916667,-95.3846133333,6,Rudbeckia hirta
23894677,2019-04-29,38.7965466667,-89.9687283333,5,Rudbeckia hirta
23898092,2019-04-26,26.1790216667,-98.365685,NA,Rudbeckia hirta
23916984,2019-04-27,29.7697058333,-95.4552305556,NA,Rudbeckia hirta
23935933,2019-04-29,29.4585733453,-94.9553606531,16,Rudbeckia hirta
23944645,2019-04-29,28.6901703583,-96.0640077166,12,Rudbeckia hirta
23948289,2019-04-29,29.7006527109,-95.8780046417,8,Rudbeckia hirta
23955531,2019-04-29,29.75719604,-95.44814507,9,Rudbeckia hirta
23958543,2019-04-28,29.7671405556,-95.4520937222,NA,Rudbeckia hirta
23965153,2019-04-29,29.7650163761,-95.4527456873,10,Rudbeckia hirta
23977006,2019-04-29,29.7669736343,-95.4515316525,10,Rudbeckia hirta
23987584,2019-04-29,29.462755,-94.9500116667,5,Rudbeckia hirta
24004169,2019-04-26,28.9337387085,-95.3084640503,NA,Rudbeckia hirta
24004666,2019-04-29,29.76317,-95.4006716667,16,Rudbeckia hirta
24005323,2019-04-29,29.4585998656,-94.9553654924,14,Rudbeckia hirta
24005545,2019-04-29,29.261499024,-98.5702045542,5,Rudbeckia hirta
24010161,2019-04-29,29.76760885,-95.45083588,6,Rudbeckia hirta
24010408,2019-04-27,30.1346166667,-97.2807833333,32,Rudbeckia hirta
24011964,2019-04-29,30.5347068468,-84.2241523974,10,Rudbeckia hirta
24012521,2019-04-29,30.2823983606,-97.7789458834,24,Rudbeckia hirta
24016940,2019-04-26,30.3600006104,-97.7080535889,NA,Rudbeckia hirta
24017362,2019-04-29,30.359620843,-97.7080640769,24,Rudbeckia hirta
24029297,2019-04-27,30.1345278333,-97.481545,6,Rudbeckia hirta
24042054,2019-04-29,30.3597755432,-97.7081298828,NA,Rudbeckia hirta
24049116,2019-04-29,29.7577504276,-95.4480825951,122,Rudbeckia hirta
24051014,2019-04-29,29.3207976183,-98.3413759525,211,Rudbeckia hirta
24062749,2019-04-29,29.2736957251,-98.2270942195,211,Rudbeckia hirta
24085449,2019-04-27,29.7661082222,-95.4512364722,NA,Rudbeckia hirta
24085637,2019-04-27,29.7670774444,-95.450721,NA,Rudbeckia hirta
24107887,2019-04-28,29.7638106635,-95.4538684341,674,Rudbeckia hirta
24121732,2019-04-29,29.3080720015,-98.2982043253,488,Rudbeckia hirta
24129551,2019-04-29,29.2976268222,-98.3118903369,6803,Rudbeckia hirta
24156191,2019-04-26,29.7640981441,-95.4257783629,244,Rudbeckia hirta
24168533,2019-04-28,40.5639106344,-74.1640057852,292,Rudbeckia hirta
24179287,2019-04-28,30.2608703106,-93.1549296328,2,Rudbeckia hirta
24195633,2019-04-26,30.1867733333,-97.8754916667,5,Rudbeckia hirta
24196950,2019-04-26,30.1835883333,-97.875005,5,Rudbeckia hirta
24197754,2019-04-26,30.18217,-97.8734616667,5,Rudbeckia hirta
24197922,2019-04-29,29.4586484274,-94.9554361404,5,Rudbeckia hirta
24203802,2019-04-29,29.3686583616,-98.474036545,15,Rudbeckia hirta
24204999,2019-04-27,29.8748683797,-97.9354986862,65,Rudbeckia hirta
24220558,2019-04-29,29.439311,-95.224872,NA,Rudbeckia hirta
24222650,2017-07-10,44.32280777,-72.74435237,13,Rudbeckia hirta
24222925,2019-04-26,29.958357918,-97.1543494542,244,Rudbeckia hirta
24229621,2019-04-26,29.9573637969,-97.1537855595,15,Rudbeckia hirta
24231458,2019-04-27,30.0823029316,-97.3179351821,173,Rudbeckia hirta
24235936,2019-04-29,30.3154222222,-97.6601861111,5,Rudbeckia hirta
24236579,2019-04-27,30.696918282,-97.8261914126,15,Rudbeckia hirta
24236626,2019-04-27,30.697395177,-97.8251176014,31,Rudbeckia hirta
24243982,2019-04-29,29.5628459332,-95.1222757831,4,Rudbeckia hirta
24245629,2019-04-30,30.3236015612,-98.0039108764,NA,Rudbeckia hirta
24283751,2019-04-29,30.6732540131,-97.7233810425,NA,Rudbeckia hirta
24294946,2019-04-28,30.6627104146,-97.7268309171,15,Rudbeckia hirta
24295459,2019-05-01,30.8383083333,-97.3046805556,5,Rudbeckia hirta
24300456,2019-04-27,29.6543851051,-94.3711985475,977,Rudbeckia hirta
24303211,2019-04-27,29.671335,-95.109246,NA,Rudbeckia hirta
24316227,2019-04-27,30.1342333333,-97.4506216667,NA,Rudbeckia hirta
24330407,2019-04-29,42.3851032835,-71.4192922402,3785,Rudbeckia hirta
24330975,2019-05-01,29.7670498258,-95.4516400305,10,Rudbeckia hirta
24331094,2019-05-01,29.7670906037,-95.4516156391,10,Rudbeckia hirta
24345881,2019-04-29,30.1409066389,-97.4595716389,NA,Rudbeckia hirta
24382449,2019-05-02,30.1851957757,-97.8744728956,9,Rudbeckia hirta
24400201,2019-04-29,29.7949702241,-94.9548138688,15,Rudbeckia hirta
24406176,2019-04-29,29.8024642204,-94.3871054405,29,Rudbeckia hirta
24407505,2019-04-29,28.648025,-96.0947583333,NA,Rudbeckia hirta
24412943,2019-04-28,38.6401396055,-77.4297565872,4,Rudbeckia hirta
24415099,2019-04-29,38.8863555556,-77.1205305556,10,Rudbeckia hirta
24421423,2019-04-28,32.7070388889,-96.7066388889,NA,Rudbeckia hirta
24422471,2018-06-16,35.0550483,-97.2125244,191,Rudbeckia hirta
24439896,2019-05-03,41.801947,-88.0820272,53,Rudbeckia hirta
24448707,2019-05-03,29.3898543343,-95.0195118506,5,Rudbeckia hirta
24459572,2019-04-26,30.2551653889,-95.6664643889,NA,Rudbeckia hirta
24464786,2019-05-03,29.160562,-98.129858,257,Rudbeckia hirta
24475460,2019-05-03,30.52631067,-84.27279373,4,Rudbeckia hirta
24476705,2019-05-03,29.3765824588,-98.2890145495,118,Rudbeckia hirta
24485809,2019-05-03,30.437545,-90.422645,8,Rudbeckia hirta
24512948,2019-05-04,29.2459133333,-98.74433,5,Rudbeckia hirta
24520035,2019-05-04,29.9881283333,-97.3008033333,6,Rudbeckia hirta
24534228,2019-05-04,31.444169,-94.692841,2828,Rudbeckia hirta
24540349,2019-05-04,31.3546356792,-89.5144285542,5,Rudbeckia hirta
24541260,2019-05-04,29.56438192,-95.12010369,4,Rudbeckia hirta
24555319,2019-05-04,30.2680350654,-95.5874785799,19,Rudbeckia hirta
24559271,2019-04-29,29.6537083333,-95.4587416667,NA,Rudbeckia hirta
24570022,2019-05-04,31.0170070389,-97.4259896949,263,Rudbeckia hirta
24596786,2019-05-05,30.658395,-96.8180383333,5,Rudbeckia hirta
24606316,2019-05-05,29.16447506,-95.34722708,4,Rudbeckia hirta
24612199,2019-04-27,30.6960347539,-97.8271660209,1,Rudbeckia hirta
24613527,2019-05-05,29.163925,-95.347272,5,Rudbeckia hirta
