sample_size,flowering_lengths,flowering_gradients,spatial_gradient_types,clustering,bootstrap_i,simulation_id,seed
1200,45,67.19999999999999,linear,FALSE,88,16828,255611564.26556408
150,60,67.19999999999999,linear,FALSE,88,16829,773705914.8494154
300,60,67.19999999999999,linear,FALSE,88,16830,834029620.7461506
600,60,67.19999999999999,linear,FALSE,88,16831,631890702.9926777
1200,60,67.19999999999999,linear,FALSE,88,16832,109532714.82139826
150,15,16.799999999999997,linear,FALSE,88,16833,373306308.4073365
300,15,16.799999999999997,linear,FALSE,88,16834,627245519.0774053
600,15,16.799999999999997,linear,FALSE,88,16835,612126934.8077476
1200,15,16.799999999999997,linear,FALSE,88,16836,771494847.0238596
150,30,16.799999999999997,linear,FALSE,88,16837,155310423.1134057
300,30,16.799999999999997,linear,FALSE,88,16838,64209624.89210069
600,30,16.799999999999997,linear,FALSE,88,16839,159913795.76735198
1200,30,16.799999999999997,linear,FALSE,88,16840,525874167.4479097
150,45,16.799999999999997,linear,FALSE,88,16841,299272222.21158445
300,45,16.799999999999997,linear,FALSE,88,16842,378828738.3504212
600,45,16.799999999999997,linear,FALSE,88,16843,993181912.2284651
1200,45,16.799999999999997,linear,FALSE,88,16844,125159712.50832081
150,60,16.799999999999997,linear,FALSE,88,16845,256636128.99370492
300,60,16.799999999999997,linear,FALSE,88,16846,124670686.20026112
600,60,16.799999999999997,linear,FALSE,88,16847,382307723.39738905
1200,60,16.799999999999997,linear,FALSE,88,16848,217761267.67508686
150,15,33.599999999999994,non-linear,FALSE,88,16849,782722836.593166
300,15,33.599999999999994,non-linear,FALSE,88,16850,795598237.0767742
600,15,33.599999999999994,non-linear,FALSE,88,16851,582969331.4153701
1200,15,33.599999999999994,non-linear,FALSE,88,16852,6561725.866049528
150,30,33.599999999999994,non-linear,FALSE,88,16853,352425113.32035065
300,30,33.599999999999994,non-linear,FALSE,88,16854,443195645.46458423
600,30,33.599999999999994,non-linear,FALSE,88,16855,174600318.07422638
1200,30,33.599999999999994,non-linear,FALSE,88,16856,549394471.3380188
150,45,33.599999999999994,non-linear,FALSE,88,16857,912428370.9097654
300,45,33.599999999999994,non-linear,FALSE,88,16858,25328073.18493724
600,45,33.599999999999994,non-linear,FALSE,88,16859,45343461.21363342
1200,45,33.599999999999994,non-linear,FALSE,88,16860,396111738.40239644
150,60,33.599999999999994,non-linear,FALSE,88,16861,995143585.1398855
300,60,33.599999999999994,non-linear,FALSE,88,16862,59458280.21503985
600,60,33.599999999999994,non-linear,FALSE,88,16863,43161755.89337945
1200,60,33.599999999999994,non-linear,FALSE,88,16864,134382545.94802856
150,15,67.19999999999999,non-linear,FALSE,88,16865,938279381.4875185
300,15,67.19999999999999,non-linear,FALSE,88,16866,569228252.3959875
600,15,67.19999999999999,non-linear,FALSE,88,16867,994943554.9788177
1200,15,67.19999999999999,non-linear,FALSE,88,16868,66197325.00985265
150,30,67.19999999999999,non-linear,FALSE,88,16869,788412558.3805144
300,30,67.19999999999999,non-linear,FALSE,88,16870,788641671.6501117
600,30,67.19999999999999,non-linear,FALSE,88,16871,288161604.6652198
1200,30,67.19999999999999,non-linear,FALSE,88,16872,119648675.89995265
150,45,67.19999999999999,non-linear,FALSE,88,16873,444550474.639982
300,45,67.19999999999999,non-linear,FALSE,88,16874,202164386.3990903
600,45,67.19999999999999,non-linear,FALSE,88,16875,730781880.4401904
1200,45,67.19999999999999,non-linear,FALSE,88,16876,545813546.9816625
150,60,67.19999999999999,non-linear,FALSE,88,16877,714233512.2916847
300,60,67.19999999999999,non-linear,FALSE,88,16878,262721361.592412
600,60,67.19999999999999,non-linear,FALSE,88,16879,249393283.15667808
1200,60,67.19999999999999,non-linear,FALSE,88,16880,146497735.28799415
150,15,16.799999999999997,non-linear,FALSE,88,16881,224683053.3258617
300,15,16.799999999999997,non-linear,FALSE,88,16882,324386374.7920841
600,15,16.799999999999997,non-linear,FALSE,88,16883,182665311.26573682
1200,15,16.799999999999997,non-linear,FALSE,88,16884,44162509.49725509
150,30,16.799999999999997,non-linear,FALSE,88,16885,893848967.7384496
300,30,16.799999999999997,non-linear,FALSE,88,16886,677955827.9085904
600,30,16.799999999999997,non-linear,FALSE,88,16887,177166390.93123376
1200,30,16.799999999999997,non-linear,FALSE,88,16888,152032148.09298515
150,45,16.799999999999997,non-linear,FALSE,88,16889,275627935.30523777
300,45,16.799999999999997,non-linear,FALSE,88,16890,485704438.0623847
600,45,16.799999999999997,non-linear,FALSE,88,16891,304669223.4929651
1200,45,16.799999999999997,non-linear,FALSE,88,16892,77586346.53873742
150,60,16.799999999999997,non-linear,FALSE,88,16893,978870347.8407115
300,60,16.799999999999997,non-linear,FALSE,88,16894,668751968.536526
600,60,16.799999999999997,non-linear,FALSE,88,16895,979767354.670912
1200,60,16.799999999999997,non-linear,FALSE,88,16896,866044031.9217741
150,15,33.599999999999994,linear,TRUE,89,16897,67800650.14027059
300,15,33.599999999999994,linear,TRUE,89,16898,311348648.0433494
600,15,33.599999999999994,linear,TRUE,89,16899,330561750.5684495
1200,15,33.599999999999994,linear,TRUE,89,16900,354227936.8266463
150,30,33.599999999999994,linear,TRUE,89,16901,847312545.6366688
300,30,33.599999999999994,linear,TRUE,89,16902,879318096.4421481
600,30,33.599999999999994,linear,TRUE,89,16903,906424744.753167
1200,30,33.599999999999994,linear,TRUE,89,16904,35958089.63291347
150,45,33.599999999999994,linear,TRUE,89,16905,982363595.8600789
300,45,33.599999999999994,linear,TRUE,89,16906,398348137.03782856
600,45,33.599999999999994,linear,TRUE,89,16907,998914937.7215654
1200,45,33.599999999999994,linear,TRUE,89,16908,120909090.61953425
150,60,33.599999999999994,linear,TRUE,89,16909,192194528.6449045
300,60,33.599999999999994,linear,TRUE,89,16910,983182793.9487994
600,60,33.599999999999994,linear,TRUE,89,16911,734110270.8596736
1200,60,33.599999999999994,linear,TRUE,89,16912,661870257.4633062
150,15,67.19999999999999,linear,TRUE,89,16913,894405302.3587912
300,15,67.19999999999999,linear,TRUE,89,16914,638897033.8739455
600,15,67.19999999999999,linear,TRUE,89,16915,78323846.21724486
1200,15,67.19999999999999,linear,TRUE,89,16916,696556521.8124539
150,30,67.19999999999999,linear,TRUE,89,16917,479872842.08647907
300,30,67.19999999999999,linear,TRUE,89,16918,515063437.1675551
600,30,67.19999999999999,linear,TRUE,89,16919,483114030.2121639
1200,30,67.19999999999999,linear,TRUE,89,16920,480758415.53509235
150,45,67.19999999999999,linear,TRUE,89,16921,449916279.6419114
300,45,67.19999999999999,linear,TRUE,89,16922,624341925.1404703
600,45,67.19999999999999,linear,TRUE,89,16923,117464443.43589246
1200,45,67.19999999999999,linear,TRUE,89,16924,918125701.835379
150,60,67.19999999999999,linear,TRUE,89,16925,230763584.84104276
300,60,67.19999999999999,linear,TRUE,89,16926,394971771.16572857
600,60,67.19999999999999,linear,TRUE,89,16927,716411914.6764278
1200,60,67.19999999999999,linear,TRUE,89,16928,752629048.8895029
150,15,16.799999999999997,linear,TRUE,89,16929,372140734.45647955
300,15,16.799999999999997,linear,TRUE,89,16930,558851988.2876426
600,15,16.799999999999997,linear,TRUE,89,16931,998455039.4583493
1200,15,16.799999999999997,linear,TRUE,89,16932,762598603.4981906
150,30,16.799999999999997,linear,TRUE,89,16933,69947739.59740996
300,30,16.799999999999997,linear,TRUE,89,16934,667687785.1132303
600,30,16.799999999999997,linear,TRUE,89,16935,75392119.81929839
1200,30,16.799999999999997,linear,TRUE,89,16936,489530037.85572946
150,45,16.799999999999997,linear,TRUE,89,16937,183258834.7606361
300,45,16.799999999999997,linear,TRUE,89,16938,607224209.0012878
600,45,16.799999999999997,linear,TRUE,89,16939,371236278.2098353
1200,45,16.799999999999997,linear,TRUE,89,16940,125776934.43745375
150,60,16.799999999999997,linear,TRUE,89,16941,428100022.48734236
300,60,16.799999999999997,linear,TRUE,89,16942,674709382.9326332
600,60,16.799999999999997,linear,TRUE,89,16943,806995312.6832843
1200,60,16.799999999999997,linear,TRUE,89,16944,616838397.4581957
150,15,33.599999999999994,non-linear,TRUE,89,16945,207715607.24824667
300,15,33.599999999999994,non-linear,TRUE,89,16946,283653751.2484938
600,15,33.599999999999994,non-linear,TRUE,89,16947,623309716.8151289
1200,15,33.599999999999994,non-linear,TRUE,89,16948,317727287.5327617
150,30,33.599999999999994,non-linear,TRUE,89,16949,94170492.60810018
300,30,33.599999999999994,non-linear,TRUE,89,16950,696245972.2999483
600,30,33.599999999999994,non-linear,TRUE,89,16951,130497771.78093791
1200,30,33.599999999999994,non-linear,TRUE,89,16952,803227421.361953
150,45,33.599999999999994,non-linear,TRUE,89,16953,96321546.47260904
300,45,33.599999999999994,non-linear,TRUE,89,16954,381062374.2174357
600,45,33.599999999999994,non-linear,TRUE,89,16955,295739549.91064966
1200,45,33.599999999999994,non-linear,TRUE,89,16956,206532794.28370297
150,60,33.599999999999994,non-linear,TRUE,89,16957,386736935.00459194
300,60,33.599999999999994,non-linear,TRUE,89,16958,802676278.3993036
600,60,33.599999999999994,non-linear,TRUE,89,16959,206759575.9872347
1200,60,33.599999999999994,non-linear,TRUE,89,16960,319275038.08401525
150,15,67.19999999999999,non-linear,TRUE,89,16961,549202345.3116417
300,15,67.19999999999999,non-linear,TRUE,89,16962,114581101.5740037
600,15,67.19999999999999,non-linear,TRUE,89,16963,322364318.4173852
1200,15,67.19999999999999,non-linear,TRUE,89,16964,983961195.2193081
150,30,67.19999999999999,non-linear,TRUE,89,16965,545739141.29287
300,30,67.19999999999999,non-linear,TRUE,89,16966,542131816.7354912
600,30,67.19999999999999,non-linear,TRUE,89,16967,482303305.7618886
1200,30,67.19999999999999,non-linear,TRUE,89,16968,241834066.80822372
150,45,67.19999999999999,non-linear,TRUE,89,16969,192195917.94535518
300,45,67.19999999999999,non-linear,TRUE,89,16970,413893364.8355305
600,45,67.19999999999999,non-linear,TRUE,89,16971,622083861.6136461
1200,45,67.19999999999999,non-linear,TRUE,89,16972,71893982.12358356
150,60,67.19999999999999,non-linear,TRUE,89,16973,261220623.73906374
300,60,67.19999999999999,non-linear,TRUE,89,16974,775786422.6587117
600,60,67.19999999999999,non-linear,TRUE,89,16975,889307608.1294566
1200,60,67.19999999999999,non-linear,TRUE,89,16976,86702533.53193402
150,15,16.799999999999997,non-linear,TRUE,89,16977,712516197.7019161
300,15,16.799999999999997,non-linear,TRUE,89,16978,379759905.859828
600,15,16.799999999999997,non-linear,TRUE,89,16979,241660262.69085705
1200,15,16.799999999999997,non-linear,TRUE,89,16980,750478783.1567228
150,30,16.799999999999997,non-linear,TRUE,89,16981,560045640.449971
300,30,16.799999999999997,non-linear,TRUE,89,16982,359387333.9705169
600,30,16.799999999999997,non-linear,TRUE,89,16983,828346911.8177891
1200,30,16.799999999999997,non-linear,TRUE,89,16984,889826542.6978469
150,45,16.799999999999997,non-linear,TRUE,89,16985,92122244.41580474
300,45,16.799999999999997,non-linear,TRUE,89,16986,529385111.06185615
600,45,16.799999999999997,non-linear,TRUE,89,16987,965978665.0445312
1200,45,16.799999999999997,non-linear,TRUE,89,16988,957181807.3745817
150,60,16.799999999999997,non-linear,TRUE,89,16989,120912280.8650136
300,60,16.799999999999997,non-linear,TRUE,89,16990,878587227.7803719
600,60,16.799999999999997,non-linear,TRUE,89,16991,275760979.6244651
1200,60,16.799999999999997,non-linear,TRUE,89,16992,112764501.24569237
150,15,33.599999999999994,linear,FALSE,89,16993,782780941.1101043
300,15,33.599999999999994,linear,FALSE,89,16994,874359723.1805325
600,15,33.599999999999994,linear,FALSE,89,16995,629919544.5608348
1200,15,33.599999999999994,linear,FALSE,89,16996,932820390.6770796
150,30,33.599999999999994,linear,FALSE,89,16997,668310193.3449507
300,30,33.599999999999994,linear,FALSE,89,16998,188984829.23395932
600,30,33.599999999999994,linear,FALSE,89,16999,541440618.6901033
1200,30,33.599999999999994,linear,FALSE,89,17000,810974232.6196283
150,45,33.599999999999994,linear,FALSE,89,17001,824493196.5600699
300,45,33.599999999999994,linear,FALSE,89,17002,478586448.8221705
600,45,33.599999999999994,linear,FALSE,89,17003,537700600.4564464
1200,45,33.599999999999994,linear,FALSE,89,17004,34611365.757882595
150,60,33.599999999999994,linear,FALSE,89,17005,111175316.61875546
300,60,33.599999999999994,linear,FALSE,89,17006,481116906.04127944
600,60,33.599999999999994,linear,FALSE,89,17007,857162176.631391
1200,60,33.599999999999994,linear,FALSE,89,17008,27910144.53396201
150,15,67.19999999999999,linear,FALSE,89,17009,916217269.1430897
300,15,67.19999999999999,linear,FALSE,89,17010,193324356.10704124
600,15,67.19999999999999,linear,FALSE,89,17011,657542699.4822919
1200,15,67.19999999999999,linear,FALSE,89,17012,500988986.575976
150,30,67.19999999999999,linear,FALSE,89,17013,753846924.9848276
300,30,67.19999999999999,linear,FALSE,89,17014,735169004.6489239
600,30,67.19999999999999,linear,FALSE,89,17015,432741019.6419805
1200,30,67.19999999999999,linear,FALSE,89,17016,839653705.2467465
150,45,67.19999999999999,linear,FALSE,89,17017,746095372.1310943
300,45,67.19999999999999,linear,FALSE,89,17018,898948485.4973853
600,45,67.19999999999999,linear,FALSE,89,17019,269280041.8008119
1200,45,67.19999999999999,linear,FALSE,89,17020,535269769.37428117
150,60,67.19999999999999,linear,FALSE,89,17021,117434407.35153854
300,60,67.19999999999999,linear,FALSE,89,17022,763553371.6529608
600,60,67.19999999999999,linear,FALSE,89,17023,475564410.6771797
1200,60,67.19999999999999,linear,FALSE,89,17024,249353981.57685995
150,15,16.799999999999997,linear,FALSE,89,17025,123563051.22375488
300,15,16.799999999999997,linear,FALSE,89,17026,537225523.4979093
600,15,16.799999999999997,linear,FALSE,89,17027,973850234.8773181
1200,15,16.799999999999997,linear,FALSE,89,17028,48914514.016360044
150,30,16.799999999999997,linear,FALSE,89,17029,984357538.8658792
300,30,16.799999999999997,linear,FALSE,89,17030,919858132.0233643
600,30,16.799999999999997,linear,FALSE,89,17031,797404930.9268594
1200,30,16.799999999999997,linear,FALSE,89,17032,618025823.7291127
150,45,16.799999999999997,linear,FALSE,89,17033,332417637.57541776
300,45,16.799999999999997,linear,FALSE,89,17034,100094912.1080339
600,45,16.799999999999997,linear,FALSE,89,17035,751710487.5296354
1200,45,16.799999999999997,linear,FALSE,89,17036,814948342.2748744
150,60,16.799999999999997,linear,FALSE,89,17037,571405490.860343
300,60,16.799999999999997,linear,FALSE,89,17038,762944195.8852112
600,60,16.799999999999997,linear,FALSE,89,17039,666102392.1333253
1200,60,16.799999999999997,linear,FALSE,89,17040,839794056.4900637
150,15,33.599999999999994,non-linear,FALSE,89,17041,870667179.3479472
300,15,33.599999999999994,non-linear,FALSE,89,17042,449448256.05489314
600,15,33.599999999999994,non-linear,FALSE,89,17043,697151804.342866
1200,15,33.599999999999994,non-linear,FALSE,89,17044,356357876.44423544
150,30,33.599999999999994,non-linear,FALSE,89,17045,899056577.1237016
300,30,33.599999999999994,non-linear,FALSE,89,17046,323268816.57354534
600,30,33.599999999999994,non-linear,FALSE,89,17047,255414197.22139835
1200,30,33.599999999999994,non-linear,FALSE,89,17048,547958597.3080248
150,45,33.599999999999994,non-linear,FALSE,89,17049,359773665.43374956
300,45,33.599999999999994,non-linear,FALSE,89,17050,258308000.86259842
600,45,33.599999999999994,non-linear,FALSE,89,17051,210291042.69109666
1200,45,33.599999999999994,non-linear,FALSE,89,17052,495704384.0549886
150,60,33.599999999999994,non-linear,FALSE,89,17053,968069839.7569358
300,60,33.599999999999994,non-linear,FALSE,89,17054,991074711.0843658
600,60,33.599999999999994,non-linear,FALSE,89,17055,834465116.9609278
1200,60,33.599999999999994,non-linear,FALSE,89,17056,146193535.53280234
150,15,67.19999999999999,non-linear,FALSE,89,17057,120125977.32245922
300,15,67.19999999999999,non-linear,FALSE,89,17058,877489893.9300328
600,15,67.19999999999999,non-linear,FALSE,89,17059,658866817.1316385
1200,15,67.19999999999999,non-linear,FALSE,89,17060,780450434.8896444
150,30,67.19999999999999,non-linear,FALSE,89,17061,603625840.5074477
300,30,67.19999999999999,non-linear,FALSE,89,17062,386872802.16254294
600,30,67.19999999999999,non-linear,FALSE,89,17063,336730999.1735965
1200,30,67.19999999999999,non-linear,FALSE,89,17064,61417748.6859262
150,45,67.19999999999999,non-linear,FALSE,89,17065,787715848.5352993
300,45,67.19999999999999,non-linear,FALSE,89,17066,308519401.1218846
600,45,67.19999999999999,non-linear,FALSE,89,17067,48150014.132261276
1200,45,67.19999999999999,non-linear,FALSE,89,17068,940392490.9420311
150,60,67.19999999999999,non-linear,FALSE,89,17069,29026852.687820792
300,60,67.19999999999999,non-linear,FALSE,89,17070,636643232.7777147
600,60,67.19999999999999,non-linear,FALSE,89,17071,125588625.43664873
1200,60,67.19999999999999,non-linear,FALSE,89,17072,974070854.9506962
150,15,16.799999999999997,non-linear,FALSE,89,17073,70925396.63426578
300,15,16.799999999999997,non-linear,FALSE,89,17074,259079504.05962765
600,15,16.799999999999997,non-linear,FALSE,89,17075,649921305.4776192
1200,15,16.799999999999997,non-linear,FALSE,89,17076,817915231.4551175
150,30,16.799999999999997,non-linear,FALSE,89,17077,353532301.72768235
300,30,16.799999999999997,non-linear,FALSE,89,17078,542459395.4812735
600,30,16.799999999999997,non-linear,FALSE,89,17079,597106441.3897693
1200,30,16.799999999999997,non-linear,FALSE,89,17080,574773599.3936658
150,45,16.799999999999997,non-linear,FALSE,89,17081,89964073.15135002
300,45,16.799999999999997,non-linear,FALSE,89,17082,285606293.939054
600,45,16.799999999999997,non-linear,FALSE,89,17083,240152006.96885586
1200,45,16.799999999999997,non-linear,FALSE,89,17084,89901588.39151263
150,60,16.799999999999997,non-linear,FALSE,89,17085,755541519.7275579
300,60,16.799999999999997,non-linear,FALSE,89,17086,720865298.7610549
600,60,16.799999999999997,non-linear,FALSE,89,17087,895719557.069242
1200,60,16.799999999999997,non-linear,FALSE,89,17088,649897050.8109778
150,15,33.599999999999994,linear,TRUE,90,17089,299824561.9237423
300,15,33.599999999999994,linear,TRUE,90,17090,935320504.2425543
600,15,33.599999999999994,linear,TRUE,90,17091,819797952.6594281
1200,15,33.599999999999994,linear,TRUE,90,17092,294045699.0618259
150,30,33.599999999999994,linear,TRUE,90,17093,569318605.5868864
300,30,33.599999999999994,linear,TRUE,90,17094,402712605.8936119
600,30,33.599999999999994,linear,TRUE,90,17095,478554349.62548316
1200,30,33.599999999999994,linear,TRUE,90,17096,463877469.0683931
150,45,33.599999999999994,linear,TRUE,90,17097,481852683.4715158
300,45,33.599999999999994,linear,TRUE,90,17098,682393467.5194323
600,45,33.599999999999994,linear,TRUE,90,17099,797115506.1386526
1200,45,33.599999999999994,linear,TRUE,90,17100,49056851.072236896
150,60,33.599999999999994,linear,TRUE,90,17101,342404212.5698179
300,60,33.599999999999994,linear,TRUE,90,17102,736363102.4491042
600,60,33.599999999999994,linear,TRUE,90,17103,388192562.85205483
1200,60,33.599999999999994,linear,TRUE,90,17104,996902898.8853097
150,15,67.19999999999999,linear,TRUE,90,17105,316831083.7354511
300,15,67.19999999999999,linear,TRUE,90,17106,121524459.91523564
600,15,67.19999999999999,linear,TRUE,90,17107,394168243.9763099
1200,15,67.19999999999999,linear,TRUE,90,17108,885866320.9248334
150,30,67.19999999999999,linear,TRUE,90,17109,745383542.7295417
300,30,67.19999999999999,linear,TRUE,90,17110,160837430.7397753
600,30,67.19999999999999,linear,TRUE,90,17111,298700821.3531226
1200,30,67.19999999999999,linear,TRUE,90,17112,986278633.5870624
150,45,67.19999999999999,linear,TRUE,90,17113,275342027.88956463
300,45,67.19999999999999,linear,TRUE,90,17114,900341607.6302528
600,45,67.19999999999999,linear,TRUE,90,17115,541861715.2608931
1200,45,67.19999999999999,linear,TRUE,90,17116,183071894.10552382
150,60,67.19999999999999,linear,TRUE,90,17117,642650588.6483938
300,60,67.19999999999999,linear,TRUE,90,17118,497630552.155897
600,60,67.19999999999999,linear,TRUE,90,17119,393980459.07728374
1200,60,67.19999999999999,linear,TRUE,90,17120,45539926.27188563
150,15,16.799999999999997,linear,TRUE,90,17121,90461413.3760333
300,15,16.799999999999997,linear,TRUE,90,17122,656115980.586037
600,15,16.799999999999997,linear,TRUE,90,17123,107949342.57864952
1200,15,16.799999999999997,linear,TRUE,90,17124,606191906.8451971
150,30,16.799999999999997,linear,TRUE,90,17125,212476880.7552755
300,30,16.799999999999997,linear,TRUE,90,17126,702257109.8059416
600,30,16.799999999999997,linear,TRUE,90,17127,150929395.57507634
1200,30,16.799999999999997,linear,TRUE,90,17128,244369927.32807994
150,45,16.799999999999997,linear,TRUE,90,17129,570848110.8304113
300,45,16.799999999999997,linear,TRUE,90,17130,684037904.2550921
600,45,16.799999999999997,linear,TRUE,90,17131,604812053.4978807
1200,45,16.799999999999997,linear,TRUE,90,17132,811579943.1689084
150,60,16.799999999999997,linear,TRUE,90,17133,456341770.47759295
300,60,16.799999999999997,linear,TRUE,90,17134,44990883.907303214
600,60,16.799999999999997,linear,TRUE,90,17135,367479558.10278654
1200,60,16.799999999999997,linear,TRUE,90,17136,989082179.9635887
150,15,33.599999999999994,non-linear,TRUE,90,17137,181304295.78013718
300,15,33.599999999999994,non-linear,TRUE,90,17138,940927703.3992112
600,15,33.599999999999994,non-linear,TRUE,90,17139,71534425.25304854
1200,15,33.599999999999994,non-linear,TRUE,90,17140,16178406.774997711
150,30,33.599999999999994,non-linear,TRUE,90,17141,200025557.07469583
300,30,33.599999999999994,non-linear,TRUE,90,17142,241873537.88875043
600,30,33.599999999999994,non-linear,TRUE,90,17143,52907708.56663585
1200,30,33.599999999999994,non-linear,TRUE,90,17144,330059885.7458681
150,45,33.599999999999994,non-linear,TRUE,90,17145,480461544.12440956
300,45,33.599999999999994,non-linear,TRUE,90,17146,91372965.6022042
600,45,33.599999999999994,non-linear,TRUE,90,17147,901447769.4872767
1200,45,33.599999999999994,non-linear,TRUE,90,17148,198837704.2580396
150,60,33.599999999999994,non-linear,TRUE,90,17149,318997602.9098034
300,60,33.599999999999994,non-linear,TRUE,90,17150,498995210.50974727
600,60,33.599999999999994,non-linear,TRUE,90,17151,61547478.660941124
1200,60,33.599999999999994,non-linear,TRUE,90,17152,742476455.4016292
150,15,67.19999999999999,non-linear,TRUE,90,17153,29171388.829126954
300,15,67.19999999999999,non-linear,TRUE,90,17154,248480165.6100899
600,15,67.19999999999999,non-linear,TRUE,90,17155,381256165.68140686
1200,15,67.19999999999999,non-linear,TRUE,90,17156,342973941.7042583
150,30,67.19999999999999,non-linear,TRUE,90,17157,434239438.0364567
300,30,67.19999999999999,non-linear,TRUE,90,17158,491033114.2600626
600,30,67.19999999999999,non-linear,TRUE,90,17159,448184375.4183501
1200,30,67.19999999999999,non-linear,TRUE,90,17160,445955513.04519176
150,45,67.19999999999999,non-linear,TRUE,90,17161,509887509.51364636
300,45,67.19999999999999,non-linear,TRUE,90,17162,66354175.33107102
600,45,67.19999999999999,non-linear,TRUE,90,17163,720874827.8208077
1200,45,67.19999999999999,non-linear,TRUE,90,17164,481861104.49023545
150,60,67.19999999999999,non-linear,TRUE,90,17165,610301529.9886465
300,60,67.19999999999999,non-linear,TRUE,90,17166,951279035.070911
600,60,67.19999999999999,non-linear,TRUE,90,17167,834252766.566351
1200,60,67.19999999999999,non-linear,TRUE,90,17168,528237654.5947045
150,15,16.799999999999997,non-linear,TRUE,90,17169,702572438.1674081
300,15,16.799999999999997,non-linear,TRUE,90,17170,554433955.3453028
600,15,16.799999999999997,non-linear,TRUE,90,17171,304713912.07538545
1200,15,16.799999999999997,non-linear,TRUE,90,17172,143116947.72914052
150,30,16.799999999999997,non-linear,TRUE,90,17173,602464436.5534186
300,30,16.799999999999997,non-linear,TRUE,90,17174,476548812.5849515
600,30,16.799999999999997,non-linear,TRUE,90,17175,510912338.03890646
1200,30,16.799999999999997,non-linear,TRUE,90,17176,601092843.5716778
150,45,16.799999999999997,non-linear,TRUE,90,17177,678049610.4620397
300,45,16.799999999999997,non-linear,TRUE,90,17178,950767776.4631808
600,45,16.799999999999997,non-linear,TRUE,90,17179,924266589.3398225
1200,45,16.799999999999997,non-linear,TRUE,90,17180,208912880.62557578
150,60,16.799999999999997,non-linear,TRUE,90,17181,413296380.545944
300,60,16.799999999999997,non-linear,TRUE,90,17182,294810503.7212372
600,60,16.799999999999997,non-linear,TRUE,90,17183,196940134.7450912
1200,60,16.799999999999997,non-linear,TRUE,90,17184,89752116.24056101
150,15,33.599999999999994,linear,FALSE,90,17185,958041041.1581397
300,15,33.599999999999994,linear,FALSE,90,17186,270014205.48185706
600,15,33.599999999999994,linear,FALSE,90,17187,301887026.9879699
1200,15,33.599999999999994,linear,FALSE,90,17188,144314577.10452378
150,30,33.599999999999994,linear,FALSE,90,17189,543495455.2911222
300,30,33.599999999999994,linear,FALSE,90,17190,233392331.74920082
600,30,33.599999999999994,linear,FALSE,90,17191,181017760.4202181
1200,30,33.599999999999994,linear,FALSE,90,17192,194291228.8941443
150,45,33.599999999999994,linear,FALSE,90,17193,450387835.0369632
300,45,33.599999999999994,linear,FALSE,90,17194,44657056.21987581
600,45,33.599999999999994,linear,FALSE,90,17195,131510138.977319
1200,45,33.599999999999994,linear,FALSE,90,17196,846661780.0295353
150,60,33.599999999999994,linear,FALSE,90,17197,900426170.3230441
300,60,33.599999999999994,linear,FALSE,90,17198,316678495.3791648
600,60,33.599999999999994,linear,FALSE,90,17199,846285972.0457345
1200,60,33.599999999999994,linear,FALSE,90,17200,960839319.2756921
150,15,67.19999999999999,linear,FALSE,90,17201,810700587.2298032
300,15,67.19999999999999,linear,FALSE,90,17202,915828164.8997217
600,15,67.19999999999999,linear,FALSE,90,17203,977944824.6117681
1200,15,67.19999999999999,linear,FALSE,90,17204,284139405.2375108
150,30,67.19999999999999,linear,FALSE,90,17205,441388468.72374415
300,30,67.19999999999999,linear,FALSE,90,17206,924783216.5565342
600,30,67.19999999999999,linear,FALSE,90,17207,366080061.76538765
1200,30,67.19999999999999,linear,FALSE,90,17208,134953725.15171766
150,45,67.19999999999999,linear,FALSE,90,17209,811452743.5973287
300,45,67.19999999999999,linear,FALSE,90,17210,384127613.6226952
600,45,67.19999999999999,linear,FALSE,90,17211,138521927.1760434
1200,45,67.19999999999999,linear,FALSE,90,17212,976623185.6774539
150,60,67.19999999999999,linear,FALSE,90,17213,668503973.4002203
300,60,67.19999999999999,linear,FALSE,90,17214,951259517.3437148
600,60,67.19999999999999,linear,FALSE,90,17215,943999438.546598
1200,60,67.19999999999999,linear,FALSE,90,17216,842574038.5428071
150,15,16.799999999999997,linear,FALSE,90,17217,45400328.701362014
300,15,16.799999999999997,linear,FALSE,90,17218,959032507.8461319
600,15,16.799999999999997,linear,FALSE,90,17219,925564126.810059
1200,15,16.799999999999997,linear,FALSE,90,17220,751774167.6419973
150,30,16.799999999999997,linear,FALSE,90,17221,979783373.652026
300,30,16.799999999999997,linear,FALSE,90,17222,117151016.8351233
600,30,16.799999999999997,linear,FALSE,90,17223,17917305.23109436
1200,30,16.799999999999997,linear,FALSE,90,17224,687061286.2985581
150,45,16.799999999999997,linear,FALSE,90,17225,152734657.28387237
300,45,16.799999999999997,linear,FALSE,90,17226,123425811.99482083
600,45,16.799999999999997,linear,FALSE,90,17227,77401237.09663749
1200,45,16.799999999999997,linear,FALSE,90,17228,610450076.8706203
150,60,16.799999999999997,linear,FALSE,90,17229,827466514.8928761
300,60,16.799999999999997,linear,FALSE,90,17230,825940744.2528754
600,60,16.799999999999997,linear,FALSE,90,17231,286938227.71310806
1200,60,16.799999999999997,linear,FALSE,90,17232,134345665.80690444
150,15,33.599999999999994,non-linear,FALSE,90,17233,909896306.9263846
300,15,33.599999999999994,non-linear,FALSE,90,17234,893008894.0542191
600,15,33.599999999999994,non-linear,FALSE,90,17235,385337302.4612665
